id,name,details,gender,category
Women:KNITWEAR:179,FINE KNIT CAPE TOP,Fine knit cape top with an asymmetric neckline and sleeve.,Women,KNITWEAR
Women:KNITWEAR:183,FADED-EFFECT KNIT SWEATER,Long sleeve sweater with a round neck. Faded-effect fabric.,Women,KNITWEAR
Women:KNITWEAR:201,KNIT SWEATER WITH SEAMLESS TRIMS,Round neck sweater with long sleeves. Seamless trims.,Women,KNITWEAR
Women:KNITWEAR:202,KNIT BOMBER CARDIGAN WITH METALLIC THREAD,Long sleeve V-neck bomber cardigan. Front metal zip fastening.,Women,KNITWEAR
Women:KNITWEAR:204,V-NECK CABLE-KNIT SWEATER,Long sleeve V-neck sweater.,Women,KNITWEAR
Women:KNITWEAR:206,METALLIC THREAD KNIT CROP TOP,Sleeveless top with a round neck and metallic thread detail.,Women,KNITWEAR
Women:KNITWEAR:207,KNIT MIDI SKIRT WITH METALLIC THREAD,High-waist skirt with an elastic waistband. Front slit at the hem. Metallic thread detail.,Women,KNITWEAR
Women:KNITWEAR:211,RUFFLED KNIT CARDIGAN,V-neck cardigan with long sleeves and cut-out shoulders. Ruffle trims in contrast fabric. Front tie fastening.,Women,KNITWEAR
Women:KNITWEAR:214,METALLIC THREAD KNIT TOP,Sleeveless round neck top.This garment is not lined.,Women,KNITWEAR
Women:KNITWEAR:227,KNIT SWEATER WITH CONTRAST LACE TRIM,Round neck sweater with long sleeves. Lace trim details.,Women,KNITWEAR
Women:KNITWEAR:228,CROPPED KNIT TOP WITH OPEN BACK,Long sleeve round neck top featuring an open back with a tie.,Women,KNITWEAR
Women:KNITWEAR:229,OPEN-KNIT SWEATER,Sweater with a wide round neck and long sleeves. Open-knit detail.,Women,KNITWEAR
Women:KNITWEAR:230,JACQUARD KNIT TOP,Top featuring a slot collar with a drawstring and short sleeves.,Women,KNITWEAR
Women:KNITWEAR:231,CONTRAST KNIT CARDIGAN,Round neck cardigan with ruffled sleeves falling below the elbow. Front fastening with matching covered buttons.,Women,KNITWEAR
Women:KNITWEAR:232,KNIT SWEATER WITH CONTRAST SLEEVES,Open knit sweater with a round neckline. Short contrast sleeves with poplin fabric and a rhinestone button.,Women,KNITWEAR
Women:KNITWEAR:239,METALLIC MESH KNIT TOP,Long sleeve top with a round neckline. This garment is not lined.,Women,KNITWEAR
Women:KNITWEAR:250,KNIT METALLIC THREAD SLIP DRESS,Open knit dress with a round neck and thin straps. Lining. Metallic thread detail.,Women,KNITWEAR
Women:KNITWEAR:251,KNIT MIDI SKIRT,High-waist skirt featuring an elastic waistband and vent at the back of the hem.,Women,KNITWEAR
Women:KNITWEAR:252,METALLIC MESH KNIT CAPE,Cape with a round neck and wide sleeves.This garment is not lined.,Women,KNITWEAR
Women:KNITWEAR:253,DRAPED FINE KNIT TOP,Top with a wide round neck and short sleeves. Side gathered detail.,Women,KNITWEAR
Women:KNITWEAR:254,KNIT BOMBER CARDIGAN WITH METALLIC THREAD,Round neck bomber cardigan with long cuffed sleeves. Front welt pockets and zip fastening at the front.,Women,KNITWEAR
Women:KNITWEAR:255,DRAPED FINE KNIT TOP,"Top featuring a wide round neckline, long sleeves with openings and side gathered detail.",Women,KNITWEAR
Women:KNITWEAR:256,FITTED KNIT CARDIGAN,V-neck cardigan with long sleeves. Front metal hook fastening.,Women,KNITWEAR
Women:KNITWEAR:258,KNIT BOMBER CARDIGAN WITH METALLIC THREAD,Bomber jacket featuring a round neck and long sleeves with cuffs. Front metal zip fastening.,Women,KNITWEAR
Women:KNITWEAR:262,KNIT CARDIGAN WITH METALLIC THREAD DETAIL,Cardigan with a round neck and long sleeves. Metallic thread detail. Button-up front.,Women,KNITWEAR
Women:KNITWEAR:263,KNIT BOMBER JACKET WITH EMBROIDERED SLEEVES,Long sleeve bomber jacket with a V-neckline. Openwork detail and embroidery on the sleeves. Front patch pockets with flaps. Zip-up front.,Women,KNITWEAR
Women:KNITWEAR:264,BEADED KNIT TOP,"Open knit top with a wide round neckline, long sleeves and bead appliqués.",Women,KNITWEAR
Women:KNITWEAR:270,KNIT TOP WITH ASYMMETRIC HEM,Open knit top with a round neck and long sleeves. Asymmetric hem.,Women,KNITWEAR
Women:KNITWEAR:271,KNIT STRIPED CULOTTES,High-waist trousers with an elastic waistband and wide-leg design.,Women,KNITWEAR
Women:KNITWEAR:272,SHORT STRIPED KNIT TUNIC,Tunic with a V-neckline and long sleeves. Front patch pockets. Side vents at the hem.,Women,KNITWEAR
Women:KNITWEAR:273,METALLIC KNIT VEST,Vest with a round neck and metallic thread detail.,Women,KNITWEAR
Women:KNITWEAR:277,STRIPED KNIT SWEATER,Polo collar sweater with long sleeves and ribbed trims.,Women,KNITWEAR
