id,name,details,gender,category
Women:BAGS:45,SHOULDER BAG WITH POCKETS,"Shoulder bag with a metallic effect. Front pockets. Detachable straps, one being a shoulder strap and another a crossbody canvas strap. Zip closure.",Women,BAGS
Women:BAGS:47,TRF DENIM TOTE BAG,Bag made of denim fabric jeans. Shoulder straps. Front pockets.,Women,BAGS
Women:BAGS:48,TRF DENIM BAG,Bag made of denim fabric jeans. Adjustable shoulder strap with snap buttons. Ripped details on the flap. Snap-button fastening.,Women,BAGS
Women:BAGS:49,TOTE BAG WITH POCKETS,Tote bag with buckled pockets and straps. Shoulder straps and adjustable crossbody strap. Zip closure.,Women,BAGS
Women:BAGS:50,SHOULDER BAG WITH POCKETS,Shoulder bag with pockets and buckled bands. Adjustable strap. Zip closure with double pull tab.,Women,BAGS
Women:BAGS:52,BACKPACK WITH POCKETS,Backpack with buckled pockets and straps. Shoulder straps. Gathered drawstring closure and flap.,Women,BAGS
Women:BAGS:56,ROCKER SHOULDER BAG WITH FLAP,"Soft shoulder bag. Exterior with seam details and three compartments, one of which has zip closure. Chain shoulder strap. Lined interior with pocket. Magnetic clasp closure.",Women,BAGS
Women:BAGS:59,MINI CITY BAG,Mini city bag. Top handle and detachable and adjustable crossbody strap. Magnetic clasp closure.,Women,BAGS
Women:BAGS:61,ROCK SHOULDER BAG WITH FLAP,"Soft shoulder bag. Exterior with seam details and three compartments, one of which has zip closure. Chain shoulder strap. Lined interior with pocket. Magnetic clasp closure.",Women,BAGS
Women:BAGS:62,TOTE WITH INTERIOR BAG,Tote bag. Shoulder straps. Inner bag with gathered drawstring fastening.,Women,BAGS
Women:BAGS:63,BUCKET BAG WITH TOPSTITCHING,Bucket bag with topstitching details. Top handle and adjustable shoulder strap. Gathered drawstring closure.,Women,BAGS
Women:BAGS:65,MINI CITY BAG,Mini city bag. Top handles and adjustable and crossbody shoulder strap. Zip closure. Inner pouch with gathered drawstring closure.,Women,BAGS
Women:BAGS:68,SHOULDER BAG WITH GEOMETRIC FLAP,Shoulder bag with a geometric flap. Strap with buckle on the sides. Magnetic clasp closure.,Women,BAGS
Women:BAGS:69,MINI CITY BAG,Mini city bag with two inner compartments. Inside pocket with zip closure. Tubular handles and adjustable and detachable crossbody strap. Magnetic clasp closure.,Women,BAGS
Women:BAGS:71,SHIMMERY MINI CITY BAG,Mini city bag with rhinestones. Handles and metal chain crossbody strap. Magnetic clasp closure.,Women,BAGS
Women:BAGS:72,MOCK CROC TOTE BAG,Tote bag in embossed animal print fabric. Inside zip pocket. Shoulder straps. Magnetic clasp closure.,Women,BAGS
Women:BAGS:73,MOCK CROC MINI TOTE BAG,Mini tote bag in embossed animal print fabric. Inside zip pocket. Top handles and detachable and adjustable crossbody strap. Magnetic clasp closure.,Women,BAGS
Women:BAGS:74,FABRIC TOTE BAG,Tote bag in fabric. Handles and detachable crossbody shoulder strap. Zip closure.,Women,BAGS
Women:BAGS:76,FABRIC MINI CITY BAG,Mini city bag in fabric. Handles and detachable crossbody shoulder strap. Zip closure.,Women,BAGS
Women:BAGS:77,TOTE BAG WITH TOPSTITCHING,Tote bag with topstitching details. Shoulder straps. Magnetic clasp closure.,Women,BAGS
Women:BAGS:80,BACKPACK WITH FOLDOVER FLAP,"Backpack featuring outside pockets, top carry handle and adjustable shoulder straps. Gathered and magnetic clasp closure.",Women,BAGS
Women:BAGS:81,BACKPACK WITH FOLDOVER FLAP,Backpack with side pockets. Gathered drawstring closure and magnetic clasp on the flap. Adjustable shoulder straps and top handle.,Women,BAGS
Women:BAGS:83,PEARL BEAD-SHAPED MINAUDIÈRE,Minaudière in the shape of a pearl bead. Rigid metal handle.,Women,BAGS
Women:BAGS:84,DENIM MINI CITY BAG,Mini city bag in denim fabric. Top handles and long adjustable and detachable crossbody strap. Magnetic clasp closure.,Women,BAGS
Women:BAGS:85,TOTE BAG WITH CHAIN,Soft tote bag. Chain shoulder strap. Gathered drawstring closure.,Women,BAGS
Women:BAGS:86,QUILTED DENIM CROSSBODY BAG,Quilted effect denim crossbody bag. Adjustable strap. Magnetic clasp closure.,Women,BAGS
Women:BAGS:87,CROSSBODY BAG WITH FLAP,Crossbody bag with three inner compartments. Adjustable and detachable canvas strap and chain strap. Magnetic clasp closure.,Women,BAGS
Women:BAGS:89,MINIMALIST SHOULDER BAG WITH FLAP,Minimalist shoulder bag. Wide strap and buckles on the edges. Lined interior. Magnetic clasp closure.,Women,BAGS
Women:BAGS:91,BUCKLED SHOULDER BAG,Shoulder bag with buckle detail. Adjustable shoulder strap. Zip and magnetic clasp closure.,Women,BAGS
