id,name,details,gender,category
Women:PERFUMESNEW:51,VETIVER PAMPLEMOUSSE 75 ML / 2.54 oz,"ZARA VETIVER PAMPLEMOUSSE EDP 75 ML (2.54 FL. OZ).“A white cotton shirt with hints of citrus cologne, an everyday accessory for my day to day”. Jo Malone CBE, founder of Jo Loves. The scent reveals notes of grapefruit, tangerine and vetiver.",Women,PERFUMESNEW
Women:PERFUMESNEW:52,EBONY WOOD 75 ML / 2.54 oz,"ZARA EBONY WOOD EDP 75 ML (2.54 FL. OZ).“That moment of freedom and care-free adventures that are about to begin”. Jo Malone CBE, founder of Jo Loves. The scent reveals notes of pink pepper, clove and ebony wood.",Women,PERFUMESNEW
Women:PERFUMESNEW:53,FLEUR DE PATCHOULI 75 ML / 2.54 oz,"ZARA FLEUR DE PATCHOULI EDP 75 ML (2.54 FL. OZ). “The essence of this fragrance captivates you, daring you to play with its creativity”. Jo Malone CBE, founder of Jo Loves. The scent reveals notes of peony, patchouli and guaiac wood.",Women,PERFUMESNEW
Women:PERFUMESNEW:54,WATERLILY TEA DRESS 75 ML / 2.54 oz,"ZARA WATERLILY TEA DRESS EDP 75 ML (2.54 FL. OZ).“Soft jazz music plays in the background, picnics on the lawn, a vintage dress floats by in the gentle breeze”. Jo Malone CBE, founder of Jo Loves. The fragrance reveals notes of vert de bergamot, spearmint and musk.",Women,PERFUMESNEW
Women:PERFUMESNEW:55,CAPTIVATINGLY PARIS 75 ML / 2.54 oz,"ZARA OLFACTIVE/No. 09 CAPTIVATINGLY PARIS EDP 75 ML (2.54 FL. OZ). Eau de parfum A love song sings to all our senses. Jo Malone CBE, founder of Jo Loves. - The fragrance reveals notes of pear, rose and musk.",Women,PERFUMESNEW
Women:PERFUMESNEW:56,ELEGANTLY TOKYO 75 ML / 2.54 oz,"ZARA OLFACTIVE/ No. 06 ELEGANTLY TOKYO EDP 75 ML (2.54 FL. OZ). Eau de parfum. ¨A celebration of destiny¨. Jo Malone CBE, founder of Jo Loves. - The essence reveals notes of lily, Arabian jasmine and akigalawood.",Women,PERFUMESNEW
Women:PERFUMESNEW:57,ENERGETICALLY NEW YORK 75 ML / 2.54 oz,"ZARA OLFACTIVE/ No. 01 ENERGETICALLY NEW YORK EDP 75ML (2.54 FL. OZ). Eau de parfum. ¨Ignited imaginations will change the world.¨ Jo Malone CBE, founder of Jo Loves. - The essence reveals notes of cardamom, jasmine and sandalwood.",Women,PERFUMESNEW
Women:PERFUMESNEW:58,FASHIONABLY LONDON 75ML / 2.54 oz,"ZARA OLFACTIVE/ No. 04 FASHIONABLY LONDON EDP 75ML (2.54 FL. OZ). Eau de parfum. ‘Its soulful heartbeat always plays its own song.’ Jo Malone CBE, founder of Jo Loves. - The scent reveals notes of bergamot, rose and musk.",Women,PERFUMESNEW
Women:PERFUMESNEW:59,UNIVERSAL OUD 75 ML / 2.54 oz,"ZARA UNIVERSAL OUD EDP 75 ML (2.54 FL. OZ).The fragrance pyramid reveals notes of black pepper, oud and patchouli. ""From the blue sky of dawn to the amber twilight, in the desert every second is permeated by this beautiful aroma and its stunning presence. Love Jo X”. Jo Malone CBE, founder of Jo Loves.",Women,PERFUMESNEW
Women:PERFUMESNEW:60,LEATHER JARDIN 75 ML / 2.54 oz,"ZARA LEATHER JARDIN EDP 75 ML (2.54 FL. OZ). Eau de parfum. The fragrance pyramid reveals notes of grapefruit, rose and a hint of leather. ""From the blue sky of dawn to the amber twilight, in the desert every second is permeated by this beautiful aroma and its stunning presence. Love Jo X.” Jo Malone CBE, founder of Jo Loves.",Women,PERFUMESNEW
