id,name,details,gender,category
Men:T-SHIRTS:177,MICKEY MOUSE © DISNEY SWEATSHIRT,Loose-fitting short sleeve sweatshirt with a round neck. Mickey Mouse © Disney prints on the front and back.,Men,T-SHIRTS
Men:T-SHIRTS:179,BUGS BUNNY ™ LOONEY TUNES T-SHIRT,Short sleeve T-shirt with a round neckline. Featuring Looney Tunes © Warner Bros. Entertainment Inc. prints on the front and back.,Men,T-SHIRTS
Men:T-SHIRTS:181,HEAVY-WEIGHT EMBROIDERED T-SHIRT,Round neck oversize T-shirt with short sleeves. Contrast embroidery on the chest.,Men,T-SHIRTS
Men:T-SHIRTS:185,T-SHIRT WITH EMBROIDERED SLOGAN,Loose-fitting T-shirt with a round neck and short sleeves. Embroidered slogan on the chest. Faded effect.,Men,T-SHIRTS
Men:T-SHIRTS:189,BASIC MEDIUM WEIGHT T-SHIRT,Regular fit T-shirt with a round neckline and short sleeves.,Men,T-SHIRTS
Men:T-SHIRTS:196,SLOGAN PRINT T-SHIRT,T-shirt with a round neck and short sleeves. Contrast slogan print on the print.,Men,T-SHIRTS
Men:T-SHIRTS:198,CONTRAST PRINTED T-SHIRT,Oversize T-shirt with contrast V-neck and short sleeves. Contrast prints on the front and back.,Men,T-SHIRTS
Men:T-SHIRTS:205,OVERSIZE T-SHIRT WITH SLOGANS,Oversize round neck T-shirt with sleeves falling below the elbow and contrast prints on the front and back.,Men,T-SHIRTS
Men:T-SHIRTS:207,T-SHIRT WITH METALLIC FINISH,Round neck T-shirt with short sleeves and an ombré coloured finish.,Men,T-SHIRTS
Men:T-SHIRTS:208,TIE-DYE DENIM HOODIE,Denim sweatshirt. Round neck and short sleeves. Ribbed trims.,Men,T-SHIRTS
Men:T-SHIRTS:209,DENIM T-SHIRT WITH ABSTRACT PRINT,Lightweight denim T-shirt with a round neckline and short sleeves.,Men,T-SHIRTS
Men:T-SHIRTS:210,TULLE T-SHIRT WITH ABSTRACT PRINT,T-shirt made of semi-sheer fabric. Round neck and long sleeves.,Men,T-SHIRTS
Men:T-SHIRTS:212,SWEATSHIRT WITH CROCHET POCKET,Loose-fitting sweatshirt with a round neck and short sleeves. Front patch pocket in matching crochet.,Men,T-SHIRTS
Men:T-SHIRTS:214,TIE-DYE PRINT SWEATSHIRT,Round neck sweatshirt with short sleeves and irregular trims.,Men,T-SHIRTS
Men:T-SHIRTS:216,MESH TEXTURED TANK TOP,Open-textured tank top. Round neckline. Contrast embroidered slogan on the front.,Men,T-SHIRTS
Men:T-SHIRTS:217,CROPPED TANK TOP,Oversize round neck tank top. Faded effect. Contrast prints on the front and back. Cropped length.,Men,T-SHIRTS
Men:T-SHIRTS:218,FADED TANK TOP,Sleeveless T-shirt with round neckline. Faded effect.,Men,T-SHIRTS
Men:T-SHIRTS:219,TANK TOP WITH CONTRAST PRINT,Sleeveless top with a round neckline. Contrast prints and embroidery on the front.,Men,T-SHIRTS
Men:T-SHIRTS:221,TANK TOP,Loose-fitting sleeveless T-shirt with a round neckline.,Men,T-SHIRTS
Men:T-SHIRTS:223,MESH TEXTURED TANK TOP,Double-weave tank top in open textured fabric with a wide round neck.,Men,T-SHIRTS
Men:T-SHIRTS:225,BASIC LIGHTWEIGHT T-SHIRT,Lightweight cotton T-shirt with a round neckline and short sleeves.,Men,T-SHIRTS
Men:T-SHIRTS:239,TEXTURED T-SHIRT,T-shirt in crepe textured fabric. Round neckline and short sleeves.,Men,T-SHIRTS
Men:T-SHIRTS:243,KNIT OVERSIZE T-SHIRT,Knit oversize T-shirt. Round neck and short sleeves.,Men,T-SHIRTS
Men:T-SHIRTS:247,KNIT COTTON T-SHIRT,Knit T-shirt made of spun cotton fabric. Featuring a round neckline and short sleeves.,Men,T-SHIRTS
Men:T-SHIRTS:255,TRAINING TANK TOP,T-shirt made of lightweight textured stretch fabric that moves in every direction.- Sleeveless with a round neck.- Printed logo detail.Zara Athleticz.,Men,T-SHIRTS
Men:T-SHIRTS:258,TEXTURED COMPRESSION T-SHIRT,"T-shirt made of technical fabric with high elasticity, adapting perfectly to movement. - Sleeveless with a round neck.- Combination of textures for improved breathability and wicking.Zara Athleticz.",Men,T-SHIRTS
Men:T-SHIRTS:260,TRAINING TANK TOP,"T-shirt made of lightweight textured stretch fabric that moves in every direction.- Sleeveless and with a round neckline. Its seams are flat, to avoid skin abrasions.- Printed logo detail.Zara Athleticz.",Men,T-SHIRTS
Men:T-SHIRTS:266,CONTRAST PRINTED T-SHIRT,Oversize round neck T-shirt with short sleeves. Contrast prints on the front and back. Faded effect.,Men,T-SHIRTS
Men:T-SHIRTS:267,CONTRAST PRINTED T-SHIRT,T-shirt with a round neckline and short sleeves. Contrast embroidery prints on the front and back.,Men,T-SHIRTS
Men:T-SHIRTS:269,CONTRAST PRINT SWEATSHIRT,Boxy fit sweatshirt with a round neck and short sleeves. Contrast prints on the front.,Men,T-SHIRTS
Men:T-SHIRTS:271,T-SHIRT WITH PHOTO PRINT,T-shirt with a round neck and short sleeves. Featuring a contrast photo print on the back.,Men,T-SHIRTS
